# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 2
# model = binomial_glm_model
# start_datetime = 2023-01-28 03:22:42 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = binGLM.Data.list.dump.R
# init = 2 (Default)
# random
#   seed = 110710
# output
#   file = output_2.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.2
# stancflags = --allow-undefined
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,b.1,b.2,b.3,b.4,b.5,b.6,b.7,b.8,b.9,b.10,b.11
# Adaptation terminated
# Step size = 0.171351
# Diagonal elements of inverse mass matrix:
# 0.0680386, 0.126595, 0.0897504, 0.023853, 0.108287, 0.228541, 0.110284, 0.143506, 0.256485, 0.133517, 0.227386
-488.11,0.865204,0.171351,4,31,0,492.519,-1.3523,1.32381,2.11341,-1.74386,1.04906,4.07491,-0.594099,-0.174421,-1.69424,-0.627276,-1.333
-487.962,0.961098,0.171351,4,31,0,492.975,-1.32336,1.16212,2.19915,-1.48347,1.16789,3.44917,-0.923738,-0.443299,-1.18911,-0.250766,-1.52793
-491.945,0.998376,0.171351,4,15,0,496.026,-1.51908,1.34908,1.88503,-1.37458,0.927458,3.73687,-0.606551,-0.289162,-1.79682,-0.142644,-0.042129
-494.978,0.975101,0.171351,4,31,0,499.556,-1.35257,1.69741,2.02652,-1.85311,1.42058,4.00451,-0.739258,-1.06315,-0.993372,-0.690839,-2.23705
-492.404,0.995867,0.171351,5,31,0,501.535,-1.41419,0.936576,1.87403,-1.35546,0.990432,3.11127,-0.493542,-0.407411,0.122089,-0.0584073,-1.71569
-493.563,0.900942,0.171351,5,31,0,500.012,-1.59273,0.707165,2.19273,-1.83912,1.67844,5.11176,-0.303828,-0.191395,-2.34383,-1.094,-1.19352
-493.008,0.99834,0.171351,5,31,0,498.219,-2.00577,2.14508,2.62123,-1.42383,1.55993,4.1385,-1.30186,-1.4335,-1.83435,-0.533254,-2.02025
-488.393,0.96883,0.171351,5,31,0,498.538,-1.36827,0.909104,2.15413,-1.66627,1.47863,4.62151,-0.36643,-0.239257,-2.11086,-1.22866,-1.624
-493.454,0.493146,0.171351,4,31,0,500.234,-1.48762,1.40142,1.69701,-1.46764,0.963629,3.9901,-0.488794,-1.00638,-2.1659,0.416342,-1.37457
-486.651,1,0.171351,4,15,0,494.949,-1.25813,1.04434,2.16426,-1.66872,1.22346,3.86861,-0.652417,-0.275426,-1.84021,-0.82938,-1.38645
-486.202,0.97412,0.171351,4,15,0,487.802,-1.43854,0.792214,1.87628,-1.48031,1.20739,3.78143,-0.374612,-0.225925,-1.44188,-0.333285,-1.31082
-487.705,0.946595,0.171351,5,31,0,491.547,-1.6104,1.68319,2.16143,-1.5532,1.13285,3.85775,-1.1137,-0.727473,-1.90943,-0.103844,-0.498391
-487.684,0.941257,0.171351,5,31,0,493.566,-1.04413,0.922675,1.9713,-1.7138,1.148,3.73071,-0.711016,-0.206376,-1.41466,-0.754559,-0.932904
-487.74,0.998773,0.171351,5,31,0,492.546,-1.72136,1.46866,2.23377,-1.29853,1.51841,3.65453,-0.43953,-0.869962,-1.69638,-0.95501,-1.33074
-488.073,0.791351,0.171351,4,15,0,493.562,-1.67548,0.964931,2.24868,-1.43486,1.51628,3.47222,-0.906211,-0.39791,-0.683083,-0.717873,-1.42137
-488.278,0.975013,0.171351,3,15,0,496.479,-1.31489,0.969825,2.00109,-1.67585,1.20797,4.10001,-0.447889,-0.340769,-2.31537,-0.62889,-0.91105
-491.3,0.650706,0.171351,5,31,0,495.339,-1.4934,1.15168,2.24349,-1.45626,1.54616,2.99255,-0.546131,-0.393118,-1.00493,-0.734331,-1.23071
-489.234,0.964102,0.171351,4,15,0,494.603,-1.33438,0.934295,2.12448,-1.48089,1.26136,3.34552,-0.727643,-0.557376,-0.822544,-0.976269,-1.35462
-490.487,1,0.171351,4,31,0,493.215,-1.77644,1.38635,2.27328,-1.57125,1.26492,3.15392,-0.901016,-0.379878,-1.22505,-0.542632,-0.928999
-494.088,0.992529,0.171351,5,31,0,497.467,-1.15903,0.331603,1.62081,-1.42654,1.39074,4.31043,-0.22308,-0.533508,-1.51551,-0.470208,-1.27493
-491.198,0.998223,0.171351,5,31,0,497.822,-1.04681,0.416174,1.62984,-1.41967,1.42895,3.97707,-0.0293389,-0.423186,-1.54209,-0.404778,-1.49716
-489.1,0.918305,0.171351,5,31,0,496.202,-1.46496,1.26365,2.42056,-1.53558,1.4892,3.69198,-1.11517,-0.741892,-1.06176,-0.918779,-1.39549
-490.163,0.926644,0.171351,4,15,0,492.928,-1.80467,1.05985,2.38939,-1.63371,1.45941,3.95969,-0.454285,-0.0120022,-1.22649,-0.958931,-1.02066
-491.931,0.930773,0.171351,4,15,0,495.275,-1.24751,0.842899,2.34659,-1.39761,0.906913,3.56723,-0.818589,-0.148931,-0.359237,-0.723405,-2.09659
-492.088,0.993383,0.171351,4,15,0,497.823,-1.82739,0.66673,2.1471,-1.38972,1.39519,4.20415,-0.082817,-0.0648674,-1.37986,-0.881915,-1.12229
-488.881,0.995794,0.171351,4,15,0,494.043,-1.17845,1.28682,1.86749,-1.59842,1.13114,3.56456,-0.42094,-0.937582,-1.22677,-0.58716,-1.97356
-492.389,0.829009,0.171351,4,15,0,494.547,-1.85218,1.28526,2.42426,-1.63569,1.48258,4.16692,-0.749828,-0.213276,-1.36152,-0.803152,-0.647119
-495.091,0.938596,0.171351,4,23,0,503.441,-1.71354,1.49398,2.63001,-1.54878,1.46818,4.40876,-0.7389,-0.60946,-2.30689,-0.803205,-2.5144
-492.186,0.995228,0.171351,5,31,0,499.557,-1.55768,1.14678,2.06829,-1.81567,2.04774,3.57476,-0.285695,-0.746344,-1.19779,-1.05909,-0.917443
-493.141,0.878052,0.171351,4,15,0,499.868,-1.37722,1.10287,1.98261,-1.38633,0.369642,3.76266,-0.523463,0.0693591,-1.38711,-0.313858,-1.95968
-486.533,0.975448,0.171351,4,15,0,496.709,-1.38398,0.963941,2.0594,-1.62049,0.933176,3.61102,-0.690596,-0.093462,-1.2656,-0.487504,-1.47818
-487.424,0.951225,0.171351,4,19,0,490.891,-1.53488,0.951971,1.90069,-1.47722,1.23496,3.7743,-0.514853,-0.523518,-1.38642,-0.392664,-0.968008
-487.791,0.996725,0.171351,4,23,0,491.742,-0.89049,0.813559,1.51002,-1.52389,0.834547,3.15361,-0.329934,-0.101348,-0.806566,-0.515198,-1.21947
-487.794,0.943916,0.171351,3,15,0,493.683,-0.876134,0.781541,1.57668,-1.58294,0.827596,3.05977,-0.255943,-0.471747,-0.809338,-0.453558,-1.03761
-485.611,0.968422,0.171351,4,15,0,490.233,-1.24593,0.601522,1.85111,-1.45464,0.971539,3.43895,-0.445527,0.0294465,-1.09631,-0.323751,-1.12014
-487.297,0.987648,0.171351,4,31,0,491.643,-1.45699,1.23945,2.12231,-1.42158,1.29873,4.17366,-0.384602,-0.679965,-2.26159,-0.642432,-1.58993
-488.308,0.965753,0.171351,4,31,0,491.488,-1.34873,0.860047,2.31316,-1.61643,1.20177,2.9462,-0.917686,-0.285707,-0.275492,-0.609883,-1.07027
-489.511,0.990971,0.171351,5,31,0,493.438,-1.03126,0.525409,1.42216,-1.3901,0.659521,4.00914,0.186152,0.00334511,-1.52679,-0.189189,-1.46193
-490.124,0.890206,0.171351,5,31,0,496.29,-1.48536,1.88309,2.27388,-1.6429,1.06518,2.97882,-1.27653,-0.676264,-1.17995,-0.374853,-0.874769
-489.055,0.994917,0.171351,5,31,0,495.552,-1.35022,0.179997,2.0668,-1.35313,1.17336,4.16898,-0.0694326,0.166926,-1.06605,-0.561348,-1.78537
-490.732,0.76569,0.171351,5,31,0,495.125,-1.97656,1.59917,2.5082,-1.60441,1.83292,3.71311,-1.18631,-1.06098,-1.12316,-0.774311,-1.32184
-488.412,0.996712,0.171351,4,15,0,494.369,-1.89688,1.5407,2.634,-1.37333,1.50143,4.17313,-0.804285,-0.757484,-1.59199,-0.783619,-1.85107
-489.457,0.63249,0.171351,4,31,0,498.564,-1.62805,1.48157,1.96094,-1.28592,1.67385,3.13654,-0.680258,-1.14614,-1.26324,-0.412451,-0.932132
-487.79,0.855259,0.171351,5,31,0,493.888,-0.94486,0.655113,1.7434,-1.71253,0.71224,3.84279,-0.177135,0.0838757,-1.40084,-0.584057,-1.6927
-492.667,0.77618,0.171351,3,7,0,495.115,-1.0077,0.899067,1.70432,-1.69238,0.576616,3.98393,-0.241098,0.146405,-1.30109,-0.722532,-1.76043
-490.663,0.993022,0.171351,5,31,0,497.116,-1.87946,1.38266,2.5795,-1.32094,1.72816,3.46989,-0.549091,-0.721454,-0.814368,-1.43753,-1.85411
-489.611,0.988667,0.171351,5,31,0,495.179,-1.23485,0.851207,1.95122,-1.67681,1.03268,4.6842,-0.0965365,-0.0474603,-2.02334,-0.91758,-1.77896
-488.319,0.902736,0.171351,4,31,0,493.618,-1.24458,0.386733,2.02416,-1.63972,1.34303,4.21298,-0.15545,-0.211969,-1.43678,-0.966279,-1.49974
-489.145,0.992776,0.171351,4,15,0,490.999,-1.18137,0.3745,2.22869,-1.67376,1.3069,4.17791,-0.111243,-0.00521724,-1.42171,-0.955815,-1.67369
-490.629,0.924964,0.171351,5,31,0,494.51,-1.41091,1.2048,1.90879,-1.25598,1.1164,3.32242,-0.592594,-1.16693,-1.35516,-0.19555,-1.02998
-488.67,0.994597,0.171351,4,15,0,493.459,-1.36144,1.49291,2.0702,-1.65256,0.958789,3.5033,-1.13584,-0.194088,-1.26267,-0.262173,-0.622358
-486.534,0.905005,0.171351,4,15,0,492.317,-1.32988,1.00287,1.87924,-1.52738,1.07481,3.91795,-0.591535,-0.53207,-1.45756,-0.445016,-1.56651
-484.617,0.933476,0.171351,4,31,0,490.389,-1.31941,1.07523,1.92047,-1.54634,1.08987,4.01315,-0.553009,-0.412512,-1.52637,-0.321723,-1.53314
-484.852,0.937421,0.171351,4,31,0,487.434,-1.29222,1.11932,1.84609,-1.61077,1.30328,3.3685,-0.465695,-0.579918,-1.24782,-0.457905,-1.15202
-486.42,0.914141,0.171351,4,31,0,488.281,-1.49753,1.20447,2.20351,-1.60965,1.03637,3.98721,-0.961427,-0.18651,-1.85765,-0.473067,-1.21494
-488.009,0.881982,0.171351,4,31,0,492.272,-1.69265,1.29978,2.39886,-1.50772,1.15929,3.47153,-1.24536,-0.392809,-0.943969,-0.391255,-1.36909
-487.848,0.991125,0.171351,5,31,0,493.37,-1.14661,1.16637,1.59741,-1.63158,1.15307,3.86557,-0.398089,-0.65288,-1.98308,-0.529174,-1.26958
-490.405,0.960644,0.171351,5,31,0,494.174,-1.10014,0.259327,1.69971,-1.60444,0.812838,3.99751,-0.340044,0.306582,-0.726155,-0.238925,-1.5556
-488.139,0.918665,0.171351,5,31,0,494.659,-1.40635,1.6596,2.19896,-1.73041,1.11986,4.14401,-0.972641,-0.625723,-2.14266,-0.68161,-1.53764
-489.375,0.928938,0.171351,4,31,0,492.212,-1.31415,1.56211,2.12952,-1.73239,1.22271,3.89529,-0.954702,-0.62173,-2.04645,-0.76269,-1.59661
-491.501,0.997345,0.171351,4,15,0,494.951,-1.46885,1.0966,1.73322,-1.8814,1.43637,3.82097,-0.422433,-0.477065,-1.27501,-0.120071,-0.92962
-495.333,0.907561,0.171351,4,31,0,500.271,-1.57845,1.10251,2.68309,-1.55581,1.75529,3.64977,-0.794404,-0.494434,-1.26484,-1.57018,-2.48358
-489.883,1,0.171351,3,7,0,496.642,-1.58417,1.06001,2.54125,-1.63071,1.48087,4.13291,-0.510517,-0.429936,-0.976915,-1.38223,-2.00681
-491.785,0.9114,0.171351,5,63,0,496.102,-0.948249,0.704574,1.64033,-1.32622,0.575801,3.43965,-0.316346,-0.26971,-0.769,-0.387522,-1.28934
-487.007,0.596389,0.171351,4,31,0,500.972,-0.989492,0.640857,1.63089,-1.46031,0.824344,3.26935,-0.261418,-0.406909,-0.773595,-0.0834206,-1.00686
-487.235,0.979944,0.171351,5,47,0,491.413,-1.81382,1.28439,2.48275,-1.64903,1.59636,4.15585,-0.575625,-0.742951,-1.86419,-0.794362,-1.48036
-490.298,0.908557,0.171351,4,15,0,493.859,-1.53134,1.72361,2.41602,-1.83164,1.28053,4.02277,-1.32981,-0.470098,-1.53928,-0.5283,-1.7119
-487.761,0.973633,0.171351,4,15,0,496.043,-1.55647,1.27614,2.06376,-1.38009,0.976843,3.23881,-0.829864,-0.0304276,-1.23552,-0.2834,-0.859327
-490.145,0.984394,0.171351,5,31,0,493.653,-1.04185,1.3207,1.64102,-1.96377,1.00541,4.02056,-0.50065,-0.53982,-1.80759,-0.443775,-1.47846
-491.327,0.898798,0.171351,4,31,0,497.288,-1.08744,1.28555,2.23791,-1.76269,0.880773,3.67245,-0.594111,-0.612876,-1.74184,-0.696638,-1.69987
-487.127,1,0.171351,5,31,0,494.316,-1.48377,1.14316,2.24913,-1.32817,1.03125,3.84177,-0.712417,-0.517998,-1.99573,-0.471394,-0.91075
-486.067,0.820152,0.171351,5,63,0,489.905,-1.49637,1.12963,2.30146,-1.56055,1.45478,3.67108,-0.689606,-0.863787,-1.19677,-0.641013,-1.48714
-486.076,0.858101,0.171351,4,23,0,491.173,-1.43642,1.23179,2.04946,-1.63791,1.11208,3.81359,-0.584155,-0.212422,-1.4597,-0.755355,-1.61015
-487.214,0.843702,0.171351,4,15,0,492.471,-1.60685,1.19229,2.17566,-1.56658,1.69824,3.49985,-0.544848,-1.05099,-0.994418,-0.748102,-1.52461
-489.172,0.857223,0.171351,5,31,0,496.307,-1.11264,0.52109,1.70046,-1.43511,0.992247,3.75122,-0.481625,0.230877,-1.40176,-0.214149,-1.22069
-487.499,0.898485,0.171351,4,31,0,492.648,-1.29932,1.1534,2.12467,-1.69253,0.921734,3.78436,-0.461868,-0.320912,-1.82398,-0.402532,-1.47952
-487.367,0.981911,0.171351,4,31,0,490.217,-1.20155,0.724866,1.88522,-1.73162,1.36727,4.05096,-0.369981,-0.443222,-1.42422,-0.426939,-1.77174
-490.451,0.970658,0.171351,4,15,0,493.491,-1.37437,1.02905,2.11419,-1.84794,1.40549,4.46962,-0.0519073,-0.536274,-2.26333,-0.768948,-1.91155
-490.143,0.910783,0.171351,5,31,0,496.298,-1.35711,1.01311,2.01127,-1.81596,1.66094,4.03351,-0.472375,-0.702192,-0.73625,-0.73655,-1.79107
-489.134,0.995134,0.171351,5,31,0,494.658,-1.69955,0.845579,2.23235,-1.3912,1.36978,3.66937,-0.878407,0.0477611,-1.19913,-0.595819,-1.11864
-489.516,1,0.171351,4,15,0,493.755,-1.52943,0.857385,2.40643,-1.21669,0.803486,3.46563,-0.809254,-0.0472616,-0.694263,-0.643254,-1.68207
-488.885,0.958401,0.171351,5,31,0,493.61,-1.55876,1.26824,2.1024,-1.76507,1.75433,4.16174,-0.407855,-0.987563,-1.63151,-1.05665,-1.23686
-491.364,0.924703,0.171351,4,15,0,496.062,-1.50467,1.24497,2.07449,-1.68275,1.68,4.17587,-0.221334,-0.815141,-1.61558,-1.15215,-0.977803
-487.666,0.93205,0.171351,4,15,0,493.855,-1.74838,1.33531,2.39203,-1.53858,1.13016,3.73072,-0.811018,-0.514702,-1.14239,-0.482816,-1.87178
-490.757,0.992247,0.171351,4,31,0,496.737,-1.80395,1.29093,2.61313,-1.68088,1.4296,4.28621,-0.887425,-0.529676,-1.15229,-0.362314,-2.14093
-490.477,0.846562,0.171351,4,15,0,499.243,-1.33283,1.47847,2.00839,-1.6174,1.42216,3.7845,-0.860111,-0.677844,-1.56922,-0.713678,-0.535316
-486.617,1,0.171351,4,15,0,491.922,-1.47433,1.40303,2.07893,-1.60074,1.42708,3.68993,-0.530334,-0.986234,-1.79103,-0.581633,-0.799673
-488.346,0.961924,0.171351,5,31,0,490.957,-1.14484,1.39355,1.63672,-1.66034,1.33287,3.4541,-0.790827,-0.789416,-1.76658,-0.269431,-0.502306
-488.614,0.811843,0.171351,5,31,0,493.8,-1.30699,1.18199,1.68359,-1.60214,0.932676,2.92041,-0.504552,-0.229603,-0.843953,-0.179909,-1.06888
-486.113,0.947921,0.171351,3,15,0,491.758,-1.09491,0.913593,1.89356,-1.64181,0.798495,3.27934,-0.677104,-0.165327,-0.723503,-0.302027,-0.968733
-487.383,0.909869,0.171351,4,31,0,491.703,-1.12442,0.823852,1.64598,-1.64732,1.01894,3.54908,-0.339058,-0.285764,-1.73028,-0.203422,-0.652946
-487.396,0.999826,0.171351,5,31,0,490.887,-1.39389,0.531773,2.29153,-1.43331,1.18266,3.43014,-0.418624,-0.157005,-0.389096,-0.707707,-2.10589
-490.387,0.986885,0.171351,4,31,0,495.337,-1.00596,0.727155,1.80089,-1.89934,0.879908,4.001,-0.302876,0.308864,-1.5732,-0.717789,-1.05904
-488.192,0.993815,0.171351,5,31,0,495.849,-1.0458,0.709021,1.57954,-1.46045,0.80943,3.10467,0.0640368,-0.216626,-0.584734,-0.408191,-1.71704
-486.828,0.858711,0.171351,4,31,0,497.365,-1.13873,1.04741,1.88566,-1.64817,0.570562,3.48957,-0.879282,-0.174498,-1.19543,0.119776,-0.961355
-486.237,0.959516,0.171351,4,31,0,490.739,-1.3367,1.00547,1.86605,-1.34426,0.743386,3.5522,-0.670345,-0.0214013,-1.33512,-0.0192408,-1.10281
-486.207,0.945685,0.171351,5,31,0,488.962,-1.50836,1.02545,2.23603,-1.34794,1.1237,3.82387,-0.507061,-0.106106,-1.36216,-0.816612,-1.8938
-488.107,0.864949,0.171351,5,31,0,490.572,-1.35544,1.4178,1.9803,-1.56762,1.34866,3.65966,-0.601899,-1.12765,-1.42863,-0.677544,-1.69669
-486.587,1,0.171351,5,31,0,489.351,-1.43141,1.05102,2.14393,-1.60083,1.04016,4.19544,-0.89095,-0.087592,-1.85038,-0.331616,-0.884498
-489.069,0.946605,0.171351,4,15,0,492.321,-1.34036,1.56545,1.98144,-1.7696,1.33443,4.02805,-0.804052,-1.00235,-1.83456,-0.260985,-1.86189
-489.281,0.949516,0.171351,5,31,0,494.863,-1.51532,1.15518,2.0702,-1.37931,1.44495,3.23496,-0.488286,-0.498157,-0.575278,-0.792458,-2.10507
-486.783,0.818296,0.171351,4,31,0,497.67,-1.39043,0.765648,1.97239,-1.41567,1.4158,3.85285,-0.289542,-0.29179,-0.824462,-0.948787,-1.97025
-490.629,0.775795,0.171351,4,31,0,494.16,-1.65945,0.870107,2.58696,-1.50814,1.56257,3.98907,-0.245679,-0.470882,-1.19721,-1.44821,-1.4724
-487.247,0.999116,0.171351,5,31,0,492.796,-1.67825,1.36244,2.31628,-1.56488,1.47067,3.89964,-1.09974,-0.353806,-1.15245,-0.841406,-1.47621
-485.481,0.979314,0.171351,5,31,0,489.379,-1.42003,0.916531,2.01198,-1.48447,1.47678,4.18953,-0.393936,-0.424875,-1.69222,-0.843262,-1.72077
-486.645,0.864901,0.171351,5,31,0,490.838,-1.12461,0.761523,1.96646,-1.44241,0.606953,3.12875,-0.550244,0.00787619,-1.03571,-0.437163,-0.959697
-486.673,0.869009,0.171351,5,31,0,489.543,-1.07427,0.842839,1.52381,-1.56591,0.90689,3.43145,-0.502947,-0.243094,-0.970705,0.0918555,-0.872218
-486.038,0.912394,0.171351,4,31,0,491.825,-1.32392,1.20162,2.29157,-1.69161,1.0026,3.75075,-0.772549,-0.363787,-1.40118,-0.650466,-1.36519
-487.507,0.789873,0.171351,5,31,0,490.143,-1.52654,1.18305,2.16323,-1.76114,1.67394,3.91931,-0.566279,-0.572081,-1.01655,-0.882835,-1.42883
-486.975,0.987683,0.171351,5,31,0,489.856,-1.39337,0.979341,1.99745,-1.33361,1.03749,3.82421,-0.748776,-0.106981,-1.69899,-0.28562,-1.33901
-486.354,0.989647,0.171351,4,31,0,488.914,-1.51491,0.933818,2.23213,-1.34052,1.00754,3.6303,-0.707622,-0.115634,-1.16574,-0.617337,-0.898068
-485.716,0.978228,0.171351,5,31,0,489.635,-1.22775,1.37871,1.76972,-1.66098,1.06802,3.45794,-0.68461,-0.799917,-1.64325,-0.164502,-0.799846
-487.318,0.793408,0.171351,5,31,0,490.495,-1.36257,0.986256,2.14584,-1.49185,1.2516,4.42047,-0.506428,-0.224693,-1.94343,-0.752413,-1.38013
-487.138,0.983492,0.171351,5,31,0,493.448,-1.83122,1.25893,2.5627,-1.38171,1.61357,3.81548,-1.00718,-0.611438,-1.09639,-0.95498,-1.82155
-487.004,0.964228,0.171351,5,31,0,489.88,-1.3051,0.691001,1.97437,-1.55415,1.45624,4.21784,-0.212332,-0.357939,-1.51608,-1.11652,-1.72046
-486.238,0.923776,0.171351,4,15,0,490.107,-1.32185,0.786169,2.02182,-1.52395,1.40409,4.08244,-0.171095,-0.514039,-1.1911,-0.893046,-1.80774
-489.269,0.679652,0.171351,4,31,0,493.833,-1.40134,0.475238,2.12875,-1.6038,1.54268,4.01368,0.0277101,-0.217452,-0.829547,-0.688725,-1.90447
-491.03,0.970941,0.171351,5,31,0,495.814,-1.32899,1.28997,1.70782,-1.49084,0.422565,3.00139,-0.626366,-0.183568,-0.965615,0.373974,-0.886574
-491.015,0.904268,0.171351,4,31,0,498.118,-0.999482,1.27752,1.3727,-1.52067,0.718303,3.2452,-0.837942,-0.441149,-1.25617,0.605161,-0.568934
-494.122,0.882631,0.171351,4,15,0,500.626,-1.00769,1.03328,1.35475,-1.44859,0.454942,3.63006,-0.882338,-0.343753,-1.66487,0.508179,0.141811
-488.809,0.840714,0.171351,4,15,0,501.876,-0.895152,0.966982,1.59211,-1.51612,0.875212,2.5575,-0.641842,-0.537235,-0.880566,0.0333168,-0.677904
-487.787,0.889866,0.171351,5,31,0,495.951,-1.67844,1.2503,2.14931,-1.57603,1.46435,4.47372,-0.251468,-0.800183,-1.63763,-0.663755,-1.86908
-490.15,0.834612,0.171351,5,31,0,495.712,-1.41798,1.57344,2.1987,-1.94313,1.42884,4.42744,-0.810594,-0.789041,-2.40143,-0.439058,-1.25938
-489.362,0.938645,0.171351,5,31,0,496.818,-1.31788,0.600677,1.76388,-1.14696,1.25278,3.05575,-0.0988073,-0.151836,-0.929335,-0.894024,-1.08699
-491.602,0.939381,0.171351,5,31,0,496.182,-0.705966,0.616402,1.75153,-1.86215,0.572069,3.64258,-0.587624,0.120615,-0.918434,-0.120197,-1.80173
-492.281,0.929163,0.171351,5,31,0,498.852,-0.728872,0.0474169,1.38751,-1.2915,0.726348,2.84146,-0.0742353,0.0468845,-0.657054,-0.258616,-0.588589
-489.214,0.988607,0.171351,5,31,0,497.712,-1.27282,0.606415,1.97833,-1.58394,0.993132,3.40516,-0.0363075,0.335212,-0.409124,-0.78903,-1.92235
-492.968,0.963795,0.171351,5,31,0,497.721,-1.44268,0.670715,2.54835,-1.19425,1.12241,3.58636,-0.926455,-0.16802,-1.08438,-0.639416,-0.970653
# 
#  Elapsed Time: 0.107 seconds (Warm-up)
#                0.114 seconds (Sampling)
#                0.221 seconds (Total)
# 
